uq_problem_idx,num_steps,judge_probability,solved,generated_tokens
prealgebra_618,1,0.9951346516609192,1,20
prealgebra_618,2,0.5562475323677063,1,16
prealgebra_618,3,0.5807398557662964,1,19
prealgebra_618,4,0.6281543970108032,1,10
prealgebra_618,5,0.5303301215171814,1,12
prealgebra_618,6,0.3812942504882812,1,6
prealgebra_619,1,0.7257602214813232,0,6
prealgebra_619,2,0.7116712927818298,0,14
prealgebra_619,3,0.6790913939476013,0,6
prealgebra_619,4,0.7792569398880005,0,7
prealgebra_619,5,0.7508386969566345,0,3
prealgebra_619,6,0.6665472388267517,0,3
prealgebra_619,7,0.6138660311698914,0,6
prealgebra_620,1,0.9208001494407654,0,9
prealgebra_620,2,0.9128276109695436,0,12
prealgebra_620,3,0.922269642353058,0,12
prealgebra_620,4,0.8856890201568604,0,14
prealgebra_620,5,0.8577869534492493,0,12
prealgebra_620,6,0.8574180006980896,0,9
prealgebra_620,7,0.8607481718063354,0,16
prealgebra_621,1,0.9379799365997314,1,5
prealgebra_621,2,0.9522777199745178,1,5
prealgebra_621,3,0.94570130109787,1,5
prealgebra_621,4,0.955183207988739,1,5
prealgebra_621,5,0.962080419063568,1,5
prealgebra_621,6,0.9704853892326356,1,5
prealgebra_621,7,0.960205852985382,1,5
prealgebra_621,8,0.9281724095344543,1,18
prealgebra_621,9,0.9228262901306152,1,7
prealgebra_621,10,0.869883120059967,1,9
prealgebra_622,1,0.984118103981018,1,20
prealgebra_622,2,0.9884232878684998,1,17
prealgebra_622,3,0.6493176221847534,1,15
prealgebra_622,4,0.6260942220687866,1,15
prealgebra_622,5,0.6628544330596924,1,14
prealgebra_623,1,0.9994383454322816,1,16
prealgebra_623,2,0.9985767602920532,1,5
prealgebra_623,3,0.9882408976554872,1,11
prealgebra_623,4,0.9890244603157043,1,3
prealgebra_624,1,0.9882211089134216,1,12
prealgebra_624,2,0.9820300936698914,1,7
prealgebra_624,3,0.9846407175064088,1,12
prealgebra_624,4,0.9669308662414552,1,7
prealgebra_624,5,0.9699344635009766,1,6
prealgebra_624,6,0.7942197918891907,1,7
prealgebra_624,7,0.8459299802780151,1,9
prealgebra_624,8,0.6646406650543213,1,11
prealgebra_625,1,0.997916042804718,1,10
prealgebra_625,2,0.9964379072189332,1,10
prealgebra_625,3,0.9889957904815674,1,14
prealgebra_625,4,0.6627303957939148,1,8
prealgebra_625,5,0.6853718757629395,1,9
prealgebra_626,1,0.973445475101471,1,22
prealgebra_626,2,0.983070433139801,1,11
prealgebra_626,3,0.924573302268982,1,13
prealgebra_626,4,0.9646808505058287,1,13
prealgebra_626,5,0.8829143643379211,1,13
prealgebra_626,6,0.9229331612586976,1,11
prealgebra_626,7,0.9209768176078796,1,8
prealgebra_627,1,0.9970471262931824,1,15
prealgebra_627,2,0.99777752161026,1,7
prealgebra_628,1,0.6240098476409912,0,12
prealgebra_628,2,0.5997750163078308,0,19
prealgebra_628,3,0.4691302478313446,0,11
prealgebra_628,4,0.5045436024665833,0,9
prealgebra_628,5,0.1078785210847854,0,11
prealgebra_629,1,0.7259712815284729,0,7
prealgebra_629,2,0.5000615119934082,0,13
prealgebra_629,3,0.476536363363266,0,13
prealgebra_629,4,0.5024209022521973,0,12
prealgebra_629,5,0.3401794731616974,0,13
prealgebra_629,6,0.2169588208198547,0,15
prealgebra_630,1,0.991789698600769,1,7
prealgebra_630,2,0.9937936067581176,1,7
prealgebra_630,3,0.9925966262817384,1,7
prealgebra_630,4,0.992441177368164,1,7
prealgebra_630,5,0.9756160378456116,1,9
prealgebra_630,6,0.9904649257659912,1,7
prealgebra_631,1,0.9928176403045654,0,11
prealgebra_631,2,0.9938055276870728,0,8
prealgebra_631,3,0.9980168342590332,0,13
prealgebra_631,4,0.994710087776184,0,12
prealgebra_631,5,0.9844862818717957,0,15
prealgebra_631,6,0.989123523235321,0,8
prealgebra_632,1,0.933969020843506,1,16
prealgebra_632,2,0.838135302066803,1,17
prealgebra_632,3,0.8641038537025452,1,13
prealgebra_632,4,0.8160647749900818,1,14
prealgebra_633,1,0.8848595023155212,1,14
prealgebra_633,2,0.9502558708190918,1,13
prealgebra_633,3,0.9069942831993104,1,15
prealgebra_633,4,0.949824869632721,1,12
prealgebra_633,5,0.979893445968628,1,14
prealgebra_633,6,0.9783141016960144,1,8
prealgebra_634,1,0.96270751953125,0,15
prealgebra_634,2,0.9385958313941956,0,8
prealgebra_634,3,0.9766275882720948,0,13
prealgebra_634,4,0.9120389819145204,0,14
prealgebra_634,5,0.9409254193305968,0,9
prealgebra_634,6,0.95441997051239,0,5
prealgebra_635,1,0.9670880436897278,1,14
prealgebra_635,2,0.9074499607086182,1,15
prealgebra_635,3,0.8947374224662781,1,8
prealgebra_635,4,0.9055246114730836,1,9
prealgebra_636,1,0.9987381100654602,1,12
prealgebra_636,2,0.9956547021865844,1,13
prealgebra_636,3,0.9889709949493408,1,11
prealgebra_636,4,0.9865386486053468,1,10
prealgebra_636,5,0.9910624027252196,1,8
prealgebra_636,6,0.911771297454834,1,11
prealgebra_636,7,0.8462755084037781,1,11
prealgebra_636,8,0.8665629029273987,1,9
prealgebra_637,1,0.9972035884857178,1,4
prealgebra_637,2,0.997480809688568,1,15
prealgebra_637,3,0.9833698272705078,1,4
prealgebra_637,4,0.9952180981636048,1,9
prealgebra_637,5,0.9887964725494384,1,15
prealgebra_637,6,0.9943581223487854,1,7
prealgebra_638,1,0.916584610939026,1,14
prealgebra_638,2,0.934276521205902,1,10
prealgebra_638,3,0.8648466467857361,1,11
prealgebra_638,4,0.7379319667816162,1,6
prealgebra_638,5,0.7839949727058411,1,6
prealgebra_638,6,0.7827390432357788,1,10
prealgebra_638,7,0.8487213253974915,1,9
prealgebra_639,1,0.7436133623123169,1,10
prealgebra_639,2,0.864249587059021,1,17
prealgebra_639,3,0.9848982691764832,1,18
prealgebra_639,4,0.9681074023246764,1,13
prealgebra_640,1,0.9200902581214904,1,10
prealgebra_640,2,0.9671516418457032,1,12
prealgebra_640,3,0.9355853796005248,1,9
prealgebra_640,4,0.9290323257446288,1,5
prealgebra_640,5,0.9287874102592468,1,5
prealgebra_640,6,0.5819969177246094,1,9
prealgebra_640,7,0.5465481281280518,1,7
prealgebra_640,8,0.646648108959198,1,22
prealgebra_640,9,0.4097705781459808,1,12
prealgebra_641,1,0.9560426473617554,1,9
prealgebra_641,2,0.9721054434776306,1,14
prealgebra_641,3,0.903337299823761,1,11
prealgebra_641,4,0.8140660524368286,1,11
prealgebra_641,5,0.6396441459655762,1,9
prealgebra_641,6,0.6812866926193237,1,14
prealgebra_641,7,0.6826398968696594,1,10
prealgebra_641,8,0.7008303999900818,1,12
prealgebra_641,9,0.6732445359230042,1,8
prealgebra_641,10,0.5581699013710022,1,6
prealgebra_641,11,0.3779473304748535,1,18
prealgebra_641,12,0.4120347201824188,1,10
prealgebra_641,13,0.4833583235740661,1,13
prealgebra_642,1,0.9111639261245728,0,19
prealgebra_642,2,0.8344021439552307,0,19
prealgebra_642,3,0.5189852118492126,0,16
prealgebra_642,4,0.6078459620475769,0,12
prealgebra_642,5,0.555277943611145,0,12
prealgebra_642,6,0.3902838230133056,0,14
prealgebra_642,7,0.321858286857605,0,14
prealgebra_642,8,0.2572614550590515,0,11
prealgebra_642,9,0.3540534675121307,0,11
prealgebra_642,10,0.244974210858345,0,6
prealgebra_643,1,0.9282076358795166,0,21
prealgebra_643,2,0.858475923538208,0,22
prealgebra_643,3,0.7797712087631226,0,18
prealgebra_643,4,0.7990604043006897,0,14
prealgebra_643,5,0.726672351360321,0,19
prealgebra_643,6,0.5960952043533325,0,13
prealgebra_643,7,0.5583810806274414,0,19
prealgebra_643,8,0.5129274725914001,0,13
prealgebra_644,1,0.9950496554374696,1,14
prealgebra_644,2,0.987057626247406,1,5
prealgebra_644,3,0.9798063039779664,1,11
prealgebra_644,4,0.9848002195358276,1,6
prealgebra_644,5,0.8765636682510376,1,7
prealgebra_645,1,0.8735436201095581,0,17
prealgebra_645,2,0.8010016679763794,0,11
prealgebra_645,3,0.7796582579612732,0,11
prealgebra_645,4,0.7843629717826843,0,16
prealgebra_645,5,0.5028614401817322,0,8
prealgebra_646,1,0.9960622191429138,1,19
prealgebra_646,2,0.989298939704895,1,6
prealgebra_646,3,0.9867456555366516,1,21
prealgebra_647,1,0.5897994041442871,1,10
prealgebra_647,2,0.40957772731781,1,10
prealgebra_647,3,0.3680231869220733,1,10
prealgebra_647,4,0.3497639000415802,1,7
prealgebra_647,5,0.285525232553482,1,5
prealgebra_648,1,0.9117492437362672,1,14
prealgebra_648,2,0.4768722653388977,1,22
prealgebra_648,3,0.3975030183792114,1,12
prealgebra_648,4,0.3911174833774566,1,13
prealgebra_648,5,0.3112330138683319,1,13
prealgebra_648,6,0.4455318748950958,1,14
prealgebra_648,7,0.5060998797416687,1,12
prealgebra_648,8,0.6657000780105591,1,10
prealgebra_648,9,0.7099331617355347,1,8
prealgebra_649,1,0.9987273812294006,1,16
prealgebra_649,2,0.9928380846977234,1,6
prealgebra_649,3,0.991999328136444,1,10
prealgebra_649,4,0.9902138113975524,1,12
prealgebra_649,5,0.9894946217536926,1,12
prealgebra_649,6,0.9898042678833008,1,7
prealgebra_650,1,0.3895265460014343,1,10
prealgebra_650,2,0.6252866387367249,1,56
prealgebra_650,3,0.6788219809532166,1,11
prealgebra_650,4,0.5651829242706299,1,6
prealgebra_650,5,0.5352341532707214,1,8
prealgebra_651,1,0.997775375843048,1,13
prealgebra_651,2,0.9949841499328612,1,5
prealgebra_651,3,0.98421049118042,1,11
prealgebra_651,4,0.9865218997001648,1,6
prealgebra_651,5,0.9829748272895812,1,6
prealgebra_652,1,0.8969987630844116,1,9
prealgebra_652,2,0.6297265887260437,1,10
prealgebra_652,3,0.7961572408676147,1,17
prealgebra_652,4,0.7983372807502747,1,16
prealgebra_652,5,0.7166681289672852,1,8
prealgebra_653,1,0.7980795502662659,1,20
prealgebra_653,2,0.8886489868164062,1,17
prealgebra_653,3,0.8921060562133789,1,13
prealgebra_653,4,0.8274735808372498,1,17
prealgebra_653,5,0.6328555345535278,1,20
prealgebra_653,6,0.6221297979354858,1,17
prealgebra_654,1,0.9919888377189636,1,13
prealgebra_654,2,0.9370197057724,1,20
prealgebra_654,3,0.963191568851471,1,15
prealgebra_655,1,0.6960878968238831,0,20
prealgebra_655,2,0.5191570520401001,0,12
prealgebra_655,3,0.5999544858932495,0,12
prealgebra_655,4,0.6502183079719543,0,12
prealgebra_655,5,0.6470659375190735,0,12
prealgebra_655,6,0.6211594343185425,0,12
prealgebra_655,7,0.6487119793891907,0,4
prealgebra_655,8,0.3001603186130523,0,13
prealgebra_656,1,0.9991291165351868,1,8
prealgebra_656,2,0.9988592863082886,1,12
prealgebra_656,3,0.9918895363807678,1,13
prealgebra_656,4,0.9869013428688048,1,3
prealgebra_656,5,0.970316469669342,1,7
prealgebra_657,1,0.997413456439972,1,12
prealgebra_657,2,0.9870941042900084,1,6
prealgebra_657,3,0.925989031791687,1,10
prealgebra_657,4,0.8805437088012695,1,6
prealgebra_657,5,0.8856519460678101,1,10
prealgebra_657,6,0.9178442358970642,1,9
prealgebra_658,1,0.7629115581512451,1,11
prealgebra_658,2,0.7938810586929321,1,7
prealgebra_658,3,0.8870717287063599,1,7
prealgebra_658,4,0.9054454565048218,1,7
prealgebra_658,5,0.860041618347168,1,21
prealgebra_658,6,0.8307816386222839,1,16
prealgebra_658,7,0.8390028476715088,1,8
prealgebra_658,8,0.8628146648406982,1,12
prealgebra_659,1,0.9309956431388856,1,8
prealgebra_659,2,0.8586016893386841,1,12
prealgebra_659,3,0.6442998647689819,1,10
prealgebra_659,4,0.7191914319992065,1,10
prealgebra_659,5,0.4791499674320221,1,11
prealgebra_659,6,0.6626766920089722,1,9
prealgebra_660,1,0.9363498091697692,1,11
prealgebra_660,2,0.8015431761741638,1,11
prealgebra_660,3,0.8430626392364502,1,10
prealgebra_660,4,0.9265197515487672,1,11
prealgebra_660,5,0.878760039806366,1,9
prealgebra_661,1,0.909090518951416,1,17
prealgebra_661,2,0.971650004386902,1,6
prealgebra_661,3,0.9708495140075684,1,9
prealgebra_661,4,0.9199299812316896,1,7
prealgebra_661,5,0.9143038392066956,1,7
prealgebra_661,6,0.912757158279419,1,5
prealgebra_662,1,0.8561229705810547,0,22
prealgebra_662,2,0.5970537066459656,0,6
prealgebra_662,3,0.7999824285507202,0,18
prealgebra_662,4,0.8484566807746887,0,16
prealgebra_662,5,0.5437823534011841,0,21
prealgebra_662,6,0.6114136576652527,0,7
prealgebra_663,1,0.917733371257782,0,13
prealgebra_663,2,0.6821549534797668,0,23
prealgebra_663,3,0.6833608746528625,0,9
prealgebra_663,4,0.7581918239593506,0,14
prealgebra_663,5,0.6587288975715637,0,16
prealgebra_663,6,0.6792131662368774,0,15
prealgebra_664,1,0.6990473866462708,1,9
prealgebra_664,2,0.8423017859458923,1,10
prealgebra_664,3,0.888171374797821,1,9
prealgebra_664,4,0.7737874388694763,1,7
prealgebra_665,1,0.9893587827682496,1,17
prealgebra_665,2,0.988329291343689,1,14
prealgebra_665,3,0.9862187504768372,1,18
prealgebra_665,4,0.9557158946990968,1,10
prealgebra_665,5,0.918608009815216,1,14
prealgebra_665,6,0.8288576602935791,1,11
prealgebra_666,1,0.9765291213989258,1,19
prealgebra_666,2,0.9432560205459596,1,12
prealgebra_666,3,0.922192394733429,1,10
prealgebra_666,4,0.8782363533973694,1,19
prealgebra_666,5,0.7750299572944641,1,20
prealgebra_666,6,0.6609100699424744,1,16
prealgebra_666,7,0.6015263795852661,1,9
prealgebra_666,8,0.6131709814071655,1,11
prealgebra_666,9,0.4461025595664978,1,11
prealgebra_666,10,0.5396746397018433,1,5
prealgebra_666,11,0.4893152415752411,1,5
prealgebra_666,12,0.2015344053506851,1,5
prealgebra_666,13,0.1725671887397766,1,17
prealgebra_667,1,0.952486515045166,1,13
prealgebra_667,2,0.9285546541213988,1,8
prealgebra_667,3,0.9507073163986206,1,8
prealgebra_667,4,0.93891578912735,1,6
prealgebra_667,5,0.9385370016098022,1,10
prealgebra_667,6,0.9707258343696594,1,11
prealgebra_668,1,0.9735302925109864,1,5
prealgebra_668,2,0.9769144654273988,1,5
prealgebra_668,3,0.9581643342971802,1,5
prealgebra_668,4,0.9582238793373108,1,5
prealgebra_668,5,0.9768704175949096,1,5
prealgebra_668,6,0.8919029831886292,1,6
prealgebra_668,7,0.9242427349090576,1,7
prealgebra_668,8,0.960021436214447,1,5
prealgebra_669,1,0.9972385168075562,1,18
prealgebra_669,2,0.9904243350028992,1,10
prealgebra_669,3,0.9849261045455932,1,7
prealgebra_669,4,0.979447901248932,1,6
prealgebra_670,1,0.837748110294342,1,10
prealgebra_670,2,0.8277606964111328,1,13
prealgebra_670,3,0.8581911325454712,1,10
prealgebra_670,4,0.8757147192955017,1,13
prealgebra_670,5,0.8522561192512512,1,11
prealgebra_670,6,0.7462080121040344,1,11
prealgebra_670,7,0.8526102304458618,1,14
prealgebra_670,8,0.825287938117981,1,14
prealgebra_670,9,0.5727909207344055,1,11
prealgebra_671,1,0.8211107850074768,0,15
prealgebra_671,2,0.7680397033691406,0,16
prealgebra_671,3,0.6069803833961487,0,14
prealgebra_671,4,0.6893166303634644,0,15
prealgebra_671,5,0.6266566514968872,0,16
prealgebra_671,6,0.5009851455688477,0,14
prealgebra_671,7,0.5047829747200012,0,12
prealgebra_671,8,0.3052376508712768,0,11
prealgebra_672,1,0.9987727999687196,1,12
prealgebra_672,2,0.9362714290618896,1,8
prealgebra_672,3,0.9032695293426514,1,8
prealgebra_672,4,0.8358834385871887,1,10
prealgebra_672,5,0.8562788963317871,1,10
prealgebra_672,6,0.8629187345504761,1,11
prealgebra_673,1,0.9968141913414,1,21
prealgebra_673,2,0.9923434853553772,1,11
prealgebra_673,3,0.9917895793914796,1,7
prealgebra_673,4,0.985898733139038,1,5
prealgebra_673,5,0.9841375946998596,1,13
prealgebra_673,6,0.9622913002967834,1,13
prealgebra_674,1,0.911371111869812,1,17
prealgebra_674,2,0.9107321500778198,1,5
prealgebra_674,3,0.9433955550193788,1,12
prealgebra_674,4,0.9469422101974488,1,14
prealgebra_674,5,0.8795180916786194,1,9
prealgebra_674,6,0.9454550743103028,1,5
prealgebra_674,7,0.9554228782653807,1,7
prealgebra_674,8,0.8046347498893738,1,5
prealgebra_675,1,0.9683622121810912,0,6
prealgebra_675,2,0.5214059352874756,0,19
prealgebra_675,3,0.6638787984848022,0,20
prealgebra_675,4,0.5462536215782166,0,6
prealgebra_675,5,0.0938697606325149,0,10
prealgebra_675,6,0.0944905132055282,0,6
prealgebra_676,1,0.8818343281745911,1,12
prealgebra_676,2,0.8835251927375793,1,12
prealgebra_676,3,0.7333694100379944,1,15
prealgebra_676,4,0.7899739146232605,1,16
prealgebra_676,5,0.7702494859695435,1,10
prealgebra_677,1,0.7654670476913452,1,33
prealgebra_677,2,0.7630129456520081,1,12
prealgebra_677,3,0.6895012259483337,1,15
prealgebra_677,4,0.7046839594841003,1,8
prealgebra_677,5,0.2139302790164947,1,11
prealgebra_678,1,0.744225263595581,1,12
prealgebra_678,2,0.6552063226699829,1,7
prealgebra_678,3,0.5020666122436523,1,7
prealgebra_678,4,0.4745955169200897,1,12
prealgebra_678,5,0.5616839528083801,1,7
prealgebra_678,6,0.4252844452857971,1,7
prealgebra_678,7,0.4106140732765198,1,7
prealgebra_678,8,0.5298539996147156,1,12
prealgebra_678,9,0.5088234543800354,1,7
prealgebra_678,10,0.4071262180805206,1,12
prealgebra_679,1,0.9662421345710754,1,15
prealgebra_679,2,0.9914150834083556,1,10
prealgebra_679,3,0.9970236420631408,1,10
prealgebra_679,4,0.9908748865127563,1,12
prealgebra_679,5,0.9761651754379272,1,9
prealgebra_679,6,0.9094107747077942,1,7
prealgebra_680,1,0.9975685477256776,1,13
prealgebra_680,2,0.9984898567199708,1,11
prealgebra_680,3,0.9973456263542176,1,7
prealgebra_680,4,0.9919592142105104,1,15
prealgebra_680,5,0.9579150676727296,1,12
prealgebra_680,6,0.9774840474128724,1,11
prealgebra_681,1,0.9855270385742188,1,13
prealgebra_681,2,0.9704711437225342,1,20
prealgebra_681,3,0.9804056882858276,1,13
prealgebra_681,4,0.979409396648407,1,15
prealgebra_681,5,0.9769888520240784,1,14
prealgebra_681,6,0.9737043380737304,1,5
prealgebra_682,1,0.77336585521698,0,13
prealgebra_682,2,0.6734568476676941,0,13
prealgebra_682,3,0.7187016606330872,0,13
prealgebra_682,4,0.679588794708252,0,19
prealgebra_682,5,0.6765218377113342,0,19
prealgebra_682,6,0.549958348274231,0,14
prealgebra_682,7,0.5526387095451355,0,13
prealgebra_682,8,0.5524373650550842,0,7
prealgebra_683,1,0.9917773008346558,1,10
prealgebra_683,2,0.990062654018402,1,6
prealgebra_683,3,0.9878600239753724,1,6
prealgebra_683,4,0.9524454474449158,1,6
prealgebra_683,5,0.9799354672431946,1,13
prealgebra_683,6,0.9735697507858276,1,17
prealgebra_684,1,0.9541767835617064,1,14
prealgebra_684,2,0.9477027654647828,1,19
prealgebra_684,3,0.8758492469787598,1,16
prealgebra_684,4,0.8526871800422668,1,16
prealgebra_684,5,0.700808048248291,1,19
prealgebra_684,6,0.467842698097229,1,12
prealgebra_684,7,0.4639546275138855,1,9
prealgebra_684,8,0.5030274391174316,1,14
prealgebra_685,1,0.958051860332489,1,13
prealgebra_685,2,0.9468078017234802,1,16
prealgebra_685,3,0.9625523090362548,1,7
prealgebra_685,4,0.5534406900405884,1,8
prealgebra_686,1,0.7758994102478027,0,13
prealgebra_686,2,0.7481575608253479,0,9
prealgebra_686,3,0.5685051679611206,0,13
prealgebra_686,4,0.516149640083313,0,10
prealgebra_687,1,0.987098515033722,1,9
prealgebra_687,2,0.9925415515899658,1,13
prealgebra_687,3,0.9921852946281432,1,6
prealgebra_687,4,0.993987202644348,1,11
prealgebra_688,1,0.9930663108825684,0,9
prealgebra_688,2,0.949405074119568,0,13
prealgebra_688,3,0.9133053421974182,0,15
prealgebra_688,4,0.9450464844703674,0,14
prealgebra_688,5,0.6559505462646484,0,12
prealgebra_688,6,0.6826130151748657,0,10
prealgebra_689,1,0.9852369427680968,1,10
prealgebra_689,2,0.9930021166801452,1,12
prealgebra_689,3,0.986849308013916,1,10
prealgebra_689,4,0.9894952178001404,1,14
prealgebra_689,5,0.9901360869407654,1,9
prealgebra_690,1,0.9273026585578918,1,14
prealgebra_690,2,0.9391928911209106,1,7
prealgebra_690,3,0.9358829259872437,1,7
prealgebra_690,4,0.9020907878875732,1,11
prealgebra_690,5,0.9150445461273192,1,17
prealgebra_690,6,0.8654894232749939,1,10
prealgebra_690,7,0.950499951839447,1,7
prealgebra_691,1,0.9963588118553162,1,9
prealgebra_691,2,0.9919739365577698,1,12
prealgebra_691,3,0.9908458590507508,1,13
prealgebra_691,4,0.9851455688476562,1,6
prealgebra_691,5,0.9789047837257384,1,12
prealgebra_691,6,0.5337364077568054,1,8
prealgebra_692,1,0.9325093626976012,1,15
prealgebra_692,2,0.8505561351776123,1,10
prealgebra_692,3,0.7942646741867065,1,8
prealgebra_692,4,0.7488656044006348,1,9
prealgebra_692,5,0.4458032846450805,1,12
prealgebra_693,1,0.9949947595596312,1,10
prealgebra_693,2,0.9957874417304992,1,11
prealgebra_693,3,0.9895220398902892,1,16
prealgebra_693,4,0.9858394861221312,1,9
prealgebra_693,5,0.9885650277137756,1,15
prealgebra_694,1,0.9830212593078612,1,10
prealgebra_694,2,0.9709908962249756,1,7
prealgebra_694,3,0.9852724671363832,1,7
prealgebra_694,4,0.9874264001846312,1,5
prealgebra_694,5,0.97797429561615,1,7
prealgebra_694,6,0.7962897419929504,1,5
prealgebra_695,1,0.9814543128013612,1,9
prealgebra_695,2,0.5792209506034851,1,11
prealgebra_695,3,0.5699297785758972,1,10
prealgebra_695,4,0.6767042279243469,1,10
prealgebra_695,5,0.4295111298561096,1,10
prealgebra_695,6,0.4421095252037048,1,12
prealgebra_695,7,0.5965079665184021,1,8
prealgebra_695,8,0.625225841999054,1,12
prealgebra_695,9,0.5992134809494019,1,15
prealgebra_696,1,0.8128626942634583,1,12
prealgebra_696,2,0.7266772389411926,1,14
prealgebra_696,3,0.7507284283638,1,10
prealgebra_696,4,0.8010038137435913,1,22
prealgebra_696,5,0.5486999154090881,1,22
prealgebra_696,6,0.5241886973381042,1,13
prealgebra_697,1,0.9967215657234192,0,7
prealgebra_697,2,0.9837945103645324,0,7
prealgebra_697,3,0.964299499988556,0,6
prealgebra_697,4,0.9678313136100768,0,7
prealgebra_698,1,0.8634893894195557,1,13
prealgebra_698,2,0.7972946166992188,1,17
prealgebra_698,3,0.6891450881958008,1,18
prealgebra_698,4,0.807309091091156,1,10
prealgebra_698,5,0.8011922836303711,1,17
prealgebra_698,6,0.7708244919776917,1,14
prealgebra_699,1,0.931868851184845,1,11
prealgebra_699,2,0.967300832271576,1,16
prealgebra_699,3,0.962253749370575,1,12
prealgebra_699,4,0.91336327791214,1,15
prealgebra_699,5,0.884678304195404,1,12
prealgebra_699,6,0.921287477016449,1,17
prealgebra_699,7,0.9206260442733764,1,10
prealgebra_699,8,0.8445926308631897,1,8
prealgebra_699,9,0.8800036311149597,1,12
prealgebra_699,10,0.9378454089164734,1,9
prealgebra_699,11,0.9271907210350036,1,12
prealgebra_699,12,0.7890867590904236,1,11
prealgebra_700,1,0.9941734671592712,1,19
prealgebra_700,2,0.992935597896576,1,9
prealgebra_700,3,0.9563939571380616,1,7
prealgebra_700,4,0.9714066982269288,1,8
prealgebra_700,5,0.9846799969673156,1,7
prealgebra_700,6,0.97963547706604,1,8
prealgebra_700,7,0.9891919493675232,1,7
prealgebra_700,8,0.9738283157348632,1,9
prealgebra_700,9,0.9824385046958924,1,5
prealgebra_700,10,0.9781226515769958,1,10
prealgebra_700,11,0.98256117105484,1,5
prealgebra_701,1,0.9658718705177308,1,17
prealgebra_701,2,0.8357667326927185,1,14
prealgebra_701,3,0.6589003801345825,1,9
prealgebra_701,4,0.3654805421829223,1,14
prealgebra_701,5,0.3012399673461914,1,11
prealgebra_701,6,0.3323044776916504,1,7
prealgebra_702,1,0.9769972562789916,1,22
prealgebra_702,2,0.806196928024292,1,9
prealgebra_702,3,0.8232299089431763,1,26
prealgebra_702,4,0.8299159407615662,1,12
prealgebra_702,5,0.8173465132713318,1,9
prealgebra_703,1,0.9674083590507508,1,8
prealgebra_703,2,0.9769642949104308,1,9
prealgebra_703,3,0.9849343299865724,1,12
prealgebra_703,4,0.5963987112045288,1,13
prealgebra_703,5,0.8324865102767944,1,13
prealgebra_703,6,0.7842870950698853,1,13
prealgebra_703,7,0.4851199090480804,1,12
prealgebra_703,8,0.4864058196544647,1,10
prealgebra_703,9,0.4661335349082947,1,8
prealgebra_703,10,0.7439034581184387,1,11
prealgebra_704,1,0.7236456274986267,1,12
prealgebra_704,2,0.7300508618354797,1,9
prealgebra_704,3,0.7931366562843323,1,7
prealgebra_704,4,0.7581642270088196,1,9
prealgebra_704,5,0.7393096089363098,1,24
prealgebra_704,6,0.747567355632782,1,22
prealgebra_704,7,0.7113584876060486,1,10
prealgebra_704,8,0.4384493827819824,1,26
prealgebra_704,9,0.5606957077980042,1,9
prealgebra_705,1,0.97465318441391,0,17
prealgebra_705,2,0.92938894033432,0,10
prealgebra_705,3,0.8974324464797974,0,20
prealgebra_705,4,0.8623815774917603,0,17
prealgebra_705,5,0.9173442721366882,0,14
prealgebra_705,6,0.9336722493171692,0,7
prealgebra_706,1,0.9940052628517152,1,21
prealgebra_706,2,0.985680341720581,1,9
prealgebra_706,3,0.9859663844108582,1,13
prealgebra_706,4,0.9453089237213136,1,20
prealgebra_706,5,0.9546189308166504,1,12
prealgebra_707,1,0.9460832476615906,1,12
prealgebra_707,2,0.8449169993400574,1,5
prealgebra_707,3,0.7162996530532837,1,10
prealgebra_707,4,0.6292567849159241,1,5
prealgebra_707,5,0.7274750471115112,1,7
prealgebra_707,6,0.5566146969795227,1,5
prealgebra_708,1,0.9597917795181274,0,15
prealgebra_708,2,0.9774223566055298,0,5
prealgebra_708,3,0.9778761863708496,0,7
prealgebra_708,4,0.9297744035720824,0,15
prealgebra_708,5,0.9374477863311768,0,9
prealgebra_708,6,0.9506556987762452,0,7
prealgebra_709,1,0.9888588190078736,1,10
prealgebra_709,2,0.9852933287620544,1,10
prealgebra_709,3,0.9242125749588012,1,15
prealgebra_709,4,0.9545877575874328,1,9
prealgebra_710,1,0.9919626116752625,1,11
prealgebra_710,2,0.9868220090866088,1,15
prealgebra_710,3,0.972588837146759,1,7
prealgebra_710,4,0.9652392864227296,1,18
prealgebra_710,5,0.9672397375106812,1,17
prealgebra_710,6,0.9669140577316284,1,12
prealgebra_711,1,0.9766987562179564,0,13
prealgebra_711,2,0.9798984527587892,0,12
prealgebra_711,3,0.9894652366638184,0,13
prealgebra_711,4,0.9886558055877686,0,12
prealgebra_711,5,0.9906216859817504,0,16
prealgebra_711,6,0.9914693236351012,0,17
prealgebra_712,1,0.9606767296791076,1,10
prealgebra_712,2,0.9550548791885376,1,7
prealgebra_712,3,0.8696854114532471,1,7
prealgebra_712,4,0.9006078243255615,1,11
prealgebra_712,5,0.8787766098976135,1,9
prealgebra_713,1,0.9566150307655334,1,24
prealgebra_713,2,0.948354721069336,1,13
prealgebra_713,3,0.9647876024246216,1,15
prealgebra_713,4,0.9723917841911316,1,10
prealgebra_713,5,0.9807660579681396,1,8
prealgebra_713,6,0.9722648859024048,1,3
prealgebra_714,1,0.9486300945281982,0,20
prealgebra_714,2,0.9401115775108336,0,5
prealgebra_714,3,0.9003761410713196,0,7
prealgebra_714,4,0.9323503971099854,0,11
prealgebra_714,5,0.9375136494636536,0,11
