uq_problem_idx,num_steps,judge_probability,solved
hotpotqa_13094,1,0.6,True
hotpotqa_13094,2,0.75,True
hotpotqa_13094,3,0.7,True
hotpotqa_13094,4,0.65,True
hotpotqa_13094,5,0.65,True
hotpotqa_13094,6,0.6,True
hotpotqa_13094,7,0.6,True
hotpotqa_13095,1,0.7,True
hotpotqa_13095,2,0.9,True
hotpotqa_13095,3,0.9,True
hotpotqa_13095,4,0.85,True
hotpotqa_13095,5,0.95,True
hotpotqa_13095,6,0.9,True
hotpotqa_13095,7,0.95,True
hotpotqa_13096,1,0.3,False
hotpotqa_13096,2,0.15,False
hotpotqa_13096,3,0.2,False
hotpotqa_13096,4,0.2,False
hotpotqa_13096,5,0.1,False
hotpotqa_13096,6,0.1,False
hotpotqa_13096,7,0.05,False
hotpotqa_13097,1,0.4,True
hotpotqa_13097,2,0.7,True
hotpotqa_13097,3,0.8,True
hotpotqa_13097,4,0.6,True
hotpotqa_13097,5,0.9,True
hotpotqa_13098,1,0.4,True
hotpotqa_13098,2,0.3,True
hotpotqa_13098,3,0.3,True
hotpotqa_13098,4,0.4,True
hotpotqa_13098,5,0.6,True
hotpotqa_13098,6,0.7,True
hotpotqa_13099,1,0.5,True
hotpotqa_13099,2,0.4,True
hotpotqa_13100,1,0.7,True
hotpotqa_13100,2,0.95,True
hotpotqa_13101,1,0.4,False
hotpotqa_13101,2,0.85,False
hotpotqa_13101,3,0.85,False
hotpotqa_13101,4,0.85,False
hotpotqa_13101,5,0.9,False
hotpotqa_13101,6,0.85,False
hotpotqa_13101,7,0.85,False
hotpotqa_13102,1,0.6,True
hotpotqa_13102,2,1.0,True
hotpotqa_13103,1,0.7,True
hotpotqa_13103,2,0.4,True
hotpotqa_13104,1,0.5,True
hotpotqa_13104,2,0.3,True
hotpotqa_13104,3,0.6,True
hotpotqa_13105,1,0.2,False
hotpotqa_13105,2,0.1,False
hotpotqa_13105,3,0.2,False
hotpotqa_13105,4,0.1,False
hotpotqa_13105,5,0.1,False
hotpotqa_13105,6,0.2,False
hotpotqa_13105,7,0.05,False
hotpotqa_13106,1,0.6,True
hotpotqa_13106,2,0.85,True
hotpotqa_13106,3,0.95,True
hotpotqa_13107,1,0.4,False
hotpotqa_13107,2,0.4,False
hotpotqa_13107,3,0.4,False
hotpotqa_13107,4,0.75,False
hotpotqa_13107,5,0.5,False
hotpotqa_13108,1,0.4,False
hotpotqa_13108,2,0.85,False
hotpotqa_13108,3,0.9,False
hotpotqa_13108,4,0.9,False
hotpotqa_13108,5,0.85,False
hotpotqa_13108,6,0.85,False
hotpotqa_13108,7,0.9,False
hotpotqa_13109,1,0.6,True
hotpotqa_13109,2,0.75,True
hotpotqa_13109,3,0.85,True
hotpotqa_13109,4,0.85,True
hotpotqa_13109,5,0.4,True
hotpotqa_13109,6,0.9,True
hotpotqa_13110,1,0.3,False
hotpotqa_13110,2,0.4,False
hotpotqa_13110,3,0.4,False
hotpotqa_13110,4,0.3,False
hotpotqa_13110,5,0.7,False
hotpotqa_13111,1,0.4,True
hotpotqa_13111,2,0.5,True
hotpotqa_13112,1,0.3,False
hotpotqa_13113,1,0.4,True
hotpotqa_13113,2,0.4,True
hotpotqa_13113,3,0.3,True
hotpotqa_13113,4,0.3,True
hotpotqa_13114,1,0.3,True
hotpotqa_13114,2,0.2,True
hotpotqa_13114,3,0.4,True
hotpotqa_13114,4,0.7,True
hotpotqa_13115,1,0.4,False
hotpotqa_13115,2,0.3,False
hotpotqa_13115,3,0.7,False
hotpotqa_13115,4,0.6,False
hotpotqa_13115,5,0.6,False
hotpotqa_13115,6,0.6,False
hotpotqa_13115,7,0.4,False
hotpotqa_13116,1,0.4,True
hotpotqa_13116,2,0.6,True
hotpotqa_13116,3,0.85,True
hotpotqa_13116,4,0.85,True
hotpotqa_13116,5,0.8,True
hotpotqa_13116,6,0.95,True
hotpotqa_13117,1,0.7,False
hotpotqa_13117,2,0.75,False
hotpotqa_13117,3,0.7,False
hotpotqa_13117,4,0.8,False
hotpotqa_13117,5,0.75,False
hotpotqa_13117,6,0.7,False
hotpotqa_13117,7,0.85,False
hotpotqa_13118,1,0.2,True
hotpotqa_13118,2,0.4,True
hotpotqa_13118,3,0.9,True
hotpotqa_13119,1,0.3,False
hotpotqa_13119,2,0.4,False
hotpotqa_13119,3,0.4,False
hotpotqa_13119,4,0.7,False
hotpotqa_13119,5,0.45,False
hotpotqa_13119,6,0.4,False
hotpotqa_13119,7,0.3,False
hotpotqa_13120,1,0.7,False
hotpotqa_13120,2,0.3,False
hotpotqa_13120,3,0.3,False
hotpotqa_13120,4,0.3,False
hotpotqa_13120,5,0.6,False
hotpotqa_13120,6,0.65,False
hotpotqa_13120,7,0.35,False
hotpotqa_13121,1,0.5,True
hotpotqa_13121,2,0.75,True
hotpotqa_13121,3,0.65,True
hotpotqa_13121,4,0.8,True
hotpotqa_13121,5,0.8,True
hotpotqa_13121,6,0.9,True
hotpotqa_13121,7,0.95,True
hotpotqa_13122,1,0.4,False
hotpotqa_13122,2,0.3,False
hotpotqa_13122,3,0.3,False
hotpotqa_13122,4,0.3,False
hotpotqa_13122,5,0.7,False
hotpotqa_13122,6,0.85,False
hotpotqa_13122,7,0.8,False
hotpotqa_13123,1,0.4,False
hotpotqa_13123,2,0.65,False
hotpotqa_13123,3,0.6,False
hotpotqa_13123,4,0.3,False
hotpotqa_13124,1,0.4,False
hotpotqa_13124,2,0.8,False
hotpotqa_13124,3,0.85,False
hotpotqa_13124,4,0.85,False
hotpotqa_13124,5,0.85,False
hotpotqa_13124,6,0.8,False
hotpotqa_13124,7,0.9,False
hotpotqa_13125,1,0.4,True
hotpotqa_13125,2,0.7,True
hotpotqa_13125,3,0.4,True
hotpotqa_13125,4,0.65,True
hotpotqa_13126,1,0.6,True
hotpotqa_13126,2,0.4,True
hotpotqa_13126,3,0.4,True
hotpotqa_13126,4,0.7,True
hotpotqa_13127,1,0.7,False
hotpotqa_13127,2,0.4,False
hotpotqa_13127,3,0.3,False
hotpotqa_13127,4,0.2,False
hotpotqa_13128,1,0.2,False
hotpotqa_13128,2,0.2,False
hotpotqa_13128,3,0.2,False
hotpotqa_13128,4,0.2,False
hotpotqa_13128,5,0.2,False
hotpotqa_13128,6,0.2,False
hotpotqa_13128,7,0.3,False
hotpotqa_13129,1,0.2,False
hotpotqa_13129,2,0.4,False
hotpotqa_13129,3,0.3,False
hotpotqa_13129,4,0.3,False
hotpotqa_13129,5,0.5,False
hotpotqa_13129,6,0.3,False
hotpotqa_13129,7,0.3,False
hotpotqa_13130,1,0.2,False
hotpotqa_13130,2,0.2,False
hotpotqa_13130,3,0.05,False
hotpotqa_13130,4,0.2,False
hotpotqa_13130,5,0.3,False
hotpotqa_13130,6,0.3,False
hotpotqa_13130,7,0.2,False
hotpotqa_13131,1,0.7,True
hotpotqa_13131,2,0.7,True
hotpotqa_13131,3,0.7,True
hotpotqa_13131,4,0.65,True
hotpotqa_13131,5,0.8,True
hotpotqa_13132,1,0.75,True
hotpotqa_13132,2,0.4,True
hotpotqa_13132,3,0.6,True
hotpotqa_13132,4,0.3,True
hotpotqa_13132,5,0.95,True
hotpotqa_13133,1,0.6,True
hotpotqa_13133,2,1.0,True
hotpotqa_13134,1,0.7,True
hotpotqa_13134,2,0.4,True
hotpotqa_13134,3,0.9,True
hotpotqa_13134,4,0.85,True
hotpotqa_13134,5,0.95,True
hotpotqa_13135,1,0.2,False
hotpotqa_13135,2,0.3,False
hotpotqa_13135,3,0.2,False
hotpotqa_13135,4,0.4,False
hotpotqa_13135,5,0.7,False
hotpotqa_13135,6,0.85,False
hotpotqa_13135,7,0.9,False
hotpotqa_13136,1,0.4,True
hotpotqa_13136,2,0.4,True
hotpotqa_13136,3,1.0,True
hotpotqa_13137,1,0.7,False
hotpotqa_13137,2,0.3,False
hotpotqa_13138,1,0.6,True
hotpotqa_13138,2,0.7,True
hotpotqa_13138,3,0.9,True
hotpotqa_13139,1,0.1,False
hotpotqa_13139,2,0.05,False
hotpotqa_13139,3,0.05,False
hotpotqa_13139,4,0.05,False
hotpotqa_13139,5,0.1,False
hotpotqa_13139,6,0.1,False
hotpotqa_13139,7,0.1,False
hotpotqa_13140,1,0.3,True
hotpotqa_13140,2,0.5,True
hotpotqa_13140,3,0.4,True
hotpotqa_13140,4,0.7,True
hotpotqa_13140,5,0.85,True
hotpotqa_13140,6,0.75,True
hotpotqa_13140,7,0.95,True
hotpotqa_13141,1,0.6,False
hotpotqa_13141,2,0.75,False
hotpotqa_13141,3,0.6,False
hotpotqa_13141,4,0.65,False
hotpotqa_13141,5,0.6,False
hotpotqa_13141,6,0.3,False
hotpotqa_13141,7,0.6,False
hotpotqa_13142,1,0.4,False
hotpotqa_13142,2,0.65,False
hotpotqa_13142,3,0.6,False
hotpotqa_13142,4,0.4,False
hotpotqa_13142,5,0.65,False
hotpotqa_13142,6,0.85,False
hotpotqa_13142,7,0.7,False
hotpotqa_13143,1,0.3,False
hotpotqa_13143,2,0.65,False
hotpotqa_13143,3,0.65,False
hotpotqa_13143,4,0.7,False
hotpotqa_13143,5,0.65,False
hotpotqa_13143,6,0.6,False
hotpotqa_13143,7,0.6,False
hotpotqa_13144,1,0.6,True
hotpotqa_13144,2,0.6,True
hotpotqa_13144,3,0.85,True
hotpotqa_13144,4,0.85,True
hotpotqa_13144,5,0.95,True
hotpotqa_13145,1,0.3,True
hotpotqa_13145,2,0.6,True
hotpotqa_13146,1,0.7,True
hotpotqa_13146,2,0.95,True
hotpotqa_13146,3,0.95,True
hotpotqa_13147,1,0.7,True
hotpotqa_13147,2,0.7,True
hotpotqa_13147,3,0.8,True
hotpotqa_13147,4,1.0,True
hotpotqa_13148,1,0.7,False
hotpotqa_13148,2,0.6,False
hotpotqa_13148,3,0.3,False
hotpotqa_13149,1,0.3,True
hotpotqa_13149,2,0.4,True
hotpotqa_13149,3,0.4,True
hotpotqa_13149,4,0.6,True
hotpotqa_13150,1,0.4,True
hotpotqa_13150,2,0.75,True
hotpotqa_13150,3,0.85,True
hotpotqa_13150,4,0.8,True
hotpotqa_13150,5,0.9,True
hotpotqa_13151,1,0.3,False
hotpotqa_13151,2,0.7,False
hotpotqa_13151,3,0.3,False
hotpotqa_13151,4,0.5,False
hotpotqa_13151,5,0.3,False
hotpotqa_13151,6,0.4,False
hotpotqa_13151,7,0.6,False
hotpotqa_13152,1,0.3,False
hotpotqa_13152,2,0.2,False
hotpotqa_13152,3,0.3,False
hotpotqa_13152,4,0.2,False
hotpotqa_13152,5,0.15,False
hotpotqa_13152,6,0.2,False
hotpotqa_13152,7,0.05,False
hotpotqa_13153,1,0.75,True
hotpotqa_13153,2,1.0,True
hotpotqa_13154,1,0.3,True
hotpotqa_13154,2,0.75,True
hotpotqa_13154,3,0.95,True
hotpotqa_13154,4,0.9,True
hotpotqa_13155,1,0.4,False
hotpotqa_13155,2,0.4,False
hotpotqa_13155,3,0.55,False
hotpotqa_13155,4,0.4,False
hotpotqa_13155,5,0.3,False
hotpotqa_13155,6,0.3,False
hotpotqa_13155,7,0.3,False
hotpotqa_13156,1,0.4,False
hotpotqa_13156,2,0.4,False
hotpotqa_13156,3,0.3,False
hotpotqa_13156,4,0.3,False
hotpotqa_13156,5,0.3,False
hotpotqa_13156,6,0.35,False
hotpotqa_13156,7,0.65,False
hotpotqa_13157,1,0.4,True
hotpotqa_13157,2,0.65,True
hotpotqa_13157,3,0.55,True
hotpotqa_13157,4,0.85,True
hotpotqa_13157,5,0.2,True
hotpotqa_13158,1,0.4,True
hotpotqa_13158,2,0.4,True
hotpotqa_13158,3,0.7,True
hotpotqa_13158,4,0.7,True
hotpotqa_13159,1,0.7,True
hotpotqa_13159,2,0.85,True
hotpotqa_13159,3,0.8,True
hotpotqa_13160,1,0.4,False
hotpotqa_13160,2,0.3,False
hotpotqa_13160,3,0.3,False
hotpotqa_13160,4,0.45,False
hotpotqa_13160,5,0.3,False
hotpotqa_13160,6,0.55,False
hotpotqa_13160,7,0.4,False
hotpotqa_13161,1,0.3,False
hotpotqa_13161,2,0.4,False
hotpotqa_13162,1,0.1,False
hotpotqa_13162,2,0.1,False
hotpotqa_13162,3,0.2,False
hotpotqa_13162,4,0.3,False
hotpotqa_13162,5,0.15,False
hotpotqa_13162,6,0.4,False
hotpotqa_13162,7,0.4,False
hotpotqa_13163,1,0.6,True
hotpotqa_13163,2,0.45,True
hotpotqa_13163,3,0.4,True
hotpotqa_13163,4,0.4,True
hotpotqa_13163,5,0.4,True
hotpotqa_13163,6,0.4,True
hotpotqa_13163,7,0.7,True
hotpotqa_13164,1,0.4,True
hotpotqa_13164,2,0.3,True
hotpotqa_13164,3,0.9,True
hotpotqa_13165,1,0.3,True
hotpotqa_13165,2,0.75,True
hotpotqa_13165,3,0.9,True
hotpotqa_13166,1,0.3,False
hotpotqa_13166,2,0.9,False
hotpotqa_13166,3,0.9,False
hotpotqa_13166,4,0.85,False
hotpotqa_13166,5,0.7,False
hotpotqa_13166,6,0.85,False
hotpotqa_13166,7,0.85,False
hotpotqa_13167,1,0.2,True
hotpotqa_13167,2,0.2,True
hotpotqa_13167,3,0.7,True
hotpotqa_13168,1,0.7,True
hotpotqa_13168,2,0.4,True
hotpotqa_13169,1,0.3,True
hotpotqa_13169,2,0.6,True
hotpotqa_13169,3,0.75,True
hotpotqa_13169,4,0.85,True
hotpotqa_13169,5,0.85,True
hotpotqa_13170,1,0.7,False
hotpotqa_13170,2,0.6,False
hotpotqa_13170,3,0.85,False
hotpotqa_13170,4,0.85,False
hotpotqa_13170,5,0.65,False
hotpotqa_13170,6,0.4,False
hotpotqa_13170,7,0.9,False
hotpotqa_13171,1,0.3,True
hotpotqa_13171,2,1.0,True
hotpotqa_13172,1,0.4,False
hotpotqa_13172,2,0.3,False
hotpotqa_13172,3,0.35,False
hotpotqa_13172,4,0.2,False
hotpotqa_13172,5,0.2,False
hotpotqa_13172,6,0.3,False
hotpotqa_13172,7,0.4,False
hotpotqa_13173,1,0.4,False
hotpotqa_13173,2,0.4,False
hotpotqa_13173,3,0.3,False
hotpotqa_13173,4,0.2,False
hotpotqa_13173,5,0.2,False
hotpotqa_13173,6,0.2,False
hotpotqa_13173,7,0.6,False
hotpotqa_13174,1,0.4,True
hotpotqa_13174,2,0.2,True
hotpotqa_13174,3,0.85,True
hotpotqa_13174,4,0.85,True
hotpotqa_13174,5,0.9,True
hotpotqa_13175,1,0.3,False
hotpotqa_13175,2,0.65,False
hotpotqa_13175,3,0.4,False
hotpotqa_13175,4,0.65,False
hotpotqa_13175,5,0.6,False
hotpotqa_13175,6,0.8,False
hotpotqa_13175,7,0.85,False
hotpotqa_13176,1,0.6,True
hotpotqa_13176,2,0.4,True
hotpotqa_13176,3,0.4,True
hotpotqa_13176,4,0.4,True
hotpotqa_13176,5,0.7,True
hotpotqa_13176,6,0.9,True
hotpotqa_13176,7,0.95,True
hotpotqa_13177,1,0.3,True
hotpotqa_13177,2,0.3,True
hotpotqa_13177,3,0.4,True
hotpotqa_13177,4,0.65,True
hotpotqa_13177,5,0.85,True
hotpotqa_13177,6,0.9,True
hotpotqa_13178,1,0.4,False
hotpotqa_13178,2,0.3,False
hotpotqa_13178,3,0.4,False
hotpotqa_13178,4,0.3,False
hotpotqa_13178,5,0.3,False
hotpotqa_13178,6,0.35,False
hotpotqa_13178,7,0.3,False
hotpotqa_13179,1,0.4,False
hotpotqa_13179,2,0.4,False
hotpotqa_13179,3,0.6,False
hotpotqa_13179,4,0.6,False
hotpotqa_13179,5,0.7,False
hotpotqa_13179,6,0.65,False
hotpotqa_13179,7,0.55,False
hotpotqa_13180,1,0.2,False
hotpotqa_13180,2,0.2,False
hotpotqa_13180,3,0.2,False
hotpotqa_13180,4,0.2,False
hotpotqa_13180,5,0.3,False
hotpotqa_13181,1,0.4,False
hotpotqa_13181,2,0.3,False
hotpotqa_13181,3,0.65,False
hotpotqa_13181,4,0.3,False
hotpotqa_13181,5,0.45,False
hotpotqa_13181,6,0.2,False
hotpotqa_13181,7,0.2,False
hotpotqa_13182,1,0.3,True
hotpotqa_13182,2,1.0,True
hotpotqa_13183,1,0.4,True
hotpotqa_13183,2,1.0,True
hotpotqa_13184,1,0.4,False
hotpotqa_13184,2,0.7,False
hotpotqa_13184,3,0.9,False
hotpotqa_13184,4,0.95,False
hotpotqa_13185,1,0.3,False
hotpotqa_13185,2,0.3,False
hotpotqa_13185,3,0.35,False
hotpotqa_13185,4,0.4,False
hotpotqa_13185,5,0.3,False
hotpotqa_13185,6,0.3,False
hotpotqa_13185,7,0.3,False
hotpotqa_13186,1,0.3,False
hotpotqa_13186,2,0.65,False
hotpotqa_13186,3,0.65,False
hotpotqa_13186,4,0.8,False
hotpotqa_13186,5,0.7,False
hotpotqa_13186,6,0.75,False
hotpotqa_13186,7,0.7,False
hotpotqa_13187,1,0.6,True
hotpotqa_13187,2,0.75,True
hotpotqa_13187,3,0.8,True
hotpotqa_13187,4,0.9,True
hotpotqa_13188,1,0.4,True
hotpotqa_13188,2,0.4,True
hotpotqa_13188,3,0.6,True
hotpotqa_13188,4,0.6,True
hotpotqa_13188,5,0.65,True
hotpotqa_13188,6,0.7,True
hotpotqa_13188,7,0.8,True
hotpotqa_13189,1,0.2,False
hotpotqa_13189,2,0.3,False
hotpotqa_13189,3,0.2,False
hotpotqa_13189,4,0.2,False
hotpotqa_13189,5,0.2,False
hotpotqa_13189,6,0.2,False
hotpotqa_13189,7,0.2,False
hotpotqa_13190,1,0.7,True
hotpotqa_13190,2,0.9,True
hotpotqa_13191,1,0.45,True
hotpotqa_13191,2,0.5,True
hotpotqa_13191,3,0.6,True
hotpotqa_13191,4,0.75,True
hotpotqa_13191,5,0.9,True
hotpotqa_13192,1,0.3,False
hotpotqa_13192,2,0.2,False
hotpotqa_13192,3,0.2,False
hotpotqa_13192,4,0.2,False
hotpotqa_13192,5,0.2,False
hotpotqa_13192,6,0.3,False
hotpotqa_13192,7,0.2,False
hotpotqa_13193,1,0.3,False
hotpotqa_13193,2,0.2,False
hotpotqa_13193,3,0.3,False
hotpotqa_13193,4,0.3,False
hotpotqa_13193,5,0.45,False
hotpotqa_13193,6,0.3,False
hotpotqa_13193,7,0.2,False
hotpotqa_13194,1,0.7,True
hotpotqa_13194,2,0.95,True
hotpotqa_13195,1,0.4,False
hotpotqa_13195,2,0.4,False
hotpotqa_13195,3,0.7,False
hotpotqa_13195,4,0.7,False
hotpotqa_13195,5,0.3,False
hotpotqa_13195,6,0.45,False
hotpotqa_13195,7,0.3,False
hotpotqa_13196,1,0.7,True
hotpotqa_13196,2,0.6,True
hotpotqa_13196,3,0.6,True
hotpotqa_13196,4,0.75,True
hotpotqa_13196,5,0.85,True
hotpotqa_13197,1,0.6,True
hotpotqa_13197,2,0.6,True
hotpotqa_13197,3,0.4,True
hotpotqa_13197,4,0.75,True
hotpotqa_13197,5,0.65,True
hotpotqa_13197,6,0.65,True
hotpotqa_13197,7,0.85,True
hotpotqa_13198,1,0.6,True
hotpotqa_13198,2,0.4,True
hotpotqa_13198,3,0.7,True
hotpotqa_13198,4,0.75,True
hotpotqa_13198,5,0.95,True
hotpotqa_13199,1,0.65,False
hotpotqa_13199,2,0.6,False
hotpotqa_13199,3,0.3,False
hotpotqa_13199,4,0.7,False
hotpotqa_13199,5,0.75,False
hotpotqa_13199,6,0.85,False
hotpotqa_13199,7,0.6,False
hotpotqa_13200,1,0.85,True
hotpotqa_13200,2,0.6,True
hotpotqa_13201,1,0.3,False
hotpotqa_13201,2,0.4,False
hotpotqa_13201,3,0.6,False
hotpotqa_13201,4,0.75,False
hotpotqa_13201,5,0.7,False
hotpotqa_13201,6,0.8,False
hotpotqa_13201,7,0.8,False
hotpotqa_13202,1,0.3,False
hotpotqa_13202,2,0.75,False
hotpotqa_13202,3,0.75,False
hotpotqa_13202,4,0.75,False
hotpotqa_13202,5,0.9,False
hotpotqa_13203,1,0.7,False
hotpotqa_13203,2,0.65,False
hotpotqa_13203,3,0.85,False
hotpotqa_13203,4,0.85,False
hotpotqa_13203,5,0.85,False
hotpotqa_13203,6,0.85,False
hotpotqa_13203,7,0.8,False
hotpotqa_13204,1,0.4,False
hotpotqa_13204,2,0.4,False
hotpotqa_13204,3,0.7,False
hotpotqa_13204,4,0.65,False
hotpotqa_13204,5,0.4,False
hotpotqa_13204,6,0.3,False
hotpotqa_13204,7,0.8,False
hotpotqa_13205,1,0.4,True
hotpotqa_13205,2,0.3,True
hotpotqa_13205,3,0.4,True
hotpotqa_13205,4,0.85,True
hotpotqa_13205,5,0.95,True
hotpotqa_13206,1,0.35,False
hotpotqa_13206,2,0.4,False
hotpotqa_13206,3,0.65,False
hotpotqa_13206,4,0.65,False
hotpotqa_13206,5,0.4,False
hotpotqa_13207,1,0.6,True
hotpotqa_13207,2,0.85,True
hotpotqa_13207,3,0.9,True
hotpotqa_13208,1,0.65,False
hotpotqa_13208,2,0.5,False
hotpotqa_13208,3,0.65,False
hotpotqa_13208,4,0.6,False
hotpotqa_13208,5,0.4,False
hotpotqa_13208,6,0.4,False
hotpotqa_13208,7,0.65,False
hotpotqa_13209,1,0.7,True
hotpotqa_13209,2,0.7,True
hotpotqa_13209,3,0.9,True
hotpotqa_13210,1,0.7,True
hotpotqa_13210,2,1.0,True
hotpotqa_13211,1,0.2,False
hotpotqa_13211,2,0.3,False
hotpotqa_13211,3,0.85,False
hotpotqa_13212,1,0.6,True
hotpotqa_13212,2,0.4,True
hotpotqa_13213,1,0.75,False
hotpotqa_13213,2,0.7,False
hotpotqa_13213,3,0.6,False
hotpotqa_13213,4,0.75,False
hotpotqa_13213,5,0.4,False
hotpotqa_13213,6,0.85,False
hotpotqa_13213,7,0.85,False
hotpotqa_13214,1,0.3,False
hotpotqa_13214,2,0.3,False
hotpotqa_13214,3,0.6,False
hotpotqa_13214,4,0.6,False
hotpotqa_13214,5,0.7,False
hotpotqa_13214,6,0.7,False
hotpotqa_13214,7,0.6,False
hotpotqa_13215,1,0.65,True
hotpotqa_13215,2,0.6,True
hotpotqa_13215,3,0.9,True
hotpotqa_13216,1,0.85,True
hotpotqa_13216,2,0.9,True
hotpotqa_13216,3,0.9,True
hotpotqa_13216,4,0.9,True
hotpotqa_13216,5,0.95,True
hotpotqa_13217,1,0.7,True
hotpotqa_13217,2,0.6,True
hotpotqa_13217,3,0.4,True
hotpotqa_13217,4,0.7,True
hotpotqa_13217,5,0.7,True
hotpotqa_13217,6,0.95,True
hotpotqa_13218,1,0.65,True
hotpotqa_13218,2,0.6,True
hotpotqa_13219,1,0.4,False
hotpotqa_13219,2,0.4,False
hotpotqa_13219,3,0.3,False
hotpotqa_13219,4,0.3,False
hotpotqa_13219,5,0.3,False
hotpotqa_13219,6,0.3,False
hotpotqa_13219,7,0.2,False
hotpotqa_13220,1,0.3,False
hotpotqa_13220,2,0.3,False
hotpotqa_13220,3,0.3,False
hotpotqa_13220,4,0.85,False
hotpotqa_13220,5,0.65,False
hotpotqa_13220,6,0.7,False
hotpotqa_13220,7,0.6,False
hotpotqa_13221,1,0.7,True
hotpotqa_13221,2,0.6,True
hotpotqa_13221,3,0.8,True
hotpotqa_13221,4,0.7,True
hotpotqa_13221,5,0.9,True
hotpotqa_13222,1,0.4,True
hotpotqa_13222,2,0.4,True
hotpotqa_13222,3,0.3,True
hotpotqa_13222,4,0.7,True
hotpotqa_13222,5,0.85,True
hotpotqa_13223,1,0.3,True
hotpotqa_13223,2,0.7,True
hotpotqa_13223,3,0.6,True
hotpotqa_13223,4,0.9,True
hotpotqa_13224,1,0.6,False
hotpotqa_13224,2,0.4,False
hotpotqa_13224,3,0.85,False
hotpotqa_13224,4,0.6,False
hotpotqa_13224,5,0.9,False
hotpotqa_13225,1,0.3,True
hotpotqa_13225,2,0.3,True
hotpotqa_13225,3,0.3,True
hotpotqa_13225,4,0.2,True
hotpotqa_13226,1,0.7,False
hotpotqa_13226,2,0.5,False
hotpotqa_13226,3,0.7,False
hotpotqa_13226,4,0.6,False
hotpotqa_13226,5,0.6,False
hotpotqa_13226,6,0.65,False
hotpotqa_13226,7,0.65,False
hotpotqa_13227,1,0.1,False
hotpotqa_13227,2,0.2,False
hotpotqa_13227,3,0.2,False
hotpotqa_13227,4,0.1,False
hotpotqa_13227,5,0.1,False
hotpotqa_13227,6,0.1,False
hotpotqa_13227,7,0.2,False
hotpotqa_13228,1,0.3,True
hotpotqa_13228,2,0.3,True
hotpotqa_13228,3,0.7,True
hotpotqa_13228,4,0.65,True
hotpotqa_13228,5,0.85,True
hotpotqa_13228,6,0.95,True
hotpotqa_13229,1,0.7,True
hotpotqa_13229,2,0.65,True
hotpotqa_13229,3,0.85,True
hotpotqa_13229,4,0.85,True
hotpotqa_13229,5,0.9,True
hotpotqa_13230,1,0.3,False
hotpotqa_13230,2,0.7,False
hotpotqa_13230,3,0.6,False
hotpotqa_13230,4,0.4,False
hotpotqa_13230,5,0.3,False
hotpotqa_13230,6,0.7,False
hotpotqa_13231,1,0.6,True
hotpotqa_13231,2,0.6,True
hotpotqa_13231,3,0.4,True
hotpotqa_13231,4,0.4,True
hotpotqa_13231,5,0.6,True
hotpotqa_13231,6,0.9,True
hotpotqa_13232,1,0.2,False
hotpotqa_13232,2,0.2,False
hotpotqa_13232,3,0.2,False
hotpotqa_13232,4,0.2,False
hotpotqa_13232,5,0.2,False
hotpotqa_13232,6,0.2,False
hotpotqa_13233,1,0.3,False
hotpotqa_13233,2,0.3,False
hotpotqa_13233,3,0.65,False
hotpotqa_13233,4,0.75,False
hotpotqa_13233,5,0.7,False
hotpotqa_13233,6,0.8,False
hotpotqa_13233,7,0.75,False
hotpotqa_13234,1,0.4,False
hotpotqa_13234,2,0.3,False
hotpotqa_13234,3,0.6,False
hotpotqa_13234,4,0.85,False
hotpotqa_13234,5,0.7,False
hotpotqa_13234,6,0.7,False
hotpotqa_13234,7,0.65,False
hotpotqa_13235,1,0.7,True
hotpotqa_13235,2,0.3,True
hotpotqa_13235,3,0.65,True
hotpotqa_13235,4,0.8,True
hotpotqa_13235,5,0.95,True
hotpotqa_13235,6,0.9,True
hotpotqa_13235,7,0.95,True
hotpotqa_13236,1,0.6,True
hotpotqa_13236,2,0.4,True
hotpotqa_13236,3,0.6,True
hotpotqa_13236,4,0.85,True
hotpotqa_13236,5,0.6,True
hotpotqa_13236,6,0.4,True
hotpotqa_13236,7,0.3,True
hotpotqa_13237,1,0.3,True
hotpotqa_13237,2,0.3,True
hotpotqa_13237,3,0.7,True
hotpotqa_13237,4,0.7,True
hotpotqa_13237,5,0.6,True
hotpotqa_13237,6,0.65,True
hotpotqa_13237,7,0.85,True
hotpotqa_13238,1,0.65,True
hotpotqa_13238,2,0.5,True
hotpotqa_13239,1,0.6,True
hotpotqa_13239,2,0.4,True
hotpotqa_13239,3,0.6,True
hotpotqa_13239,4,0.85,True
hotpotqa_13240,1,0.3,True
hotpotqa_13240,2,0.3,True
hotpotqa_13241,1,0.2,False
hotpotqa_13241,2,0.3,False
hotpotqa_13241,3,0.45,False
hotpotqa_13241,4,0.35,False
hotpotqa_13241,5,0.3,False
hotpotqa_13241,6,0.7,False
hotpotqa_13241,7,0.6,False
hotpotqa_13242,1,0.3,False
hotpotqa_13242,2,0.3,False
hotpotqa_13242,3,0.3,False
hotpotqa_13242,4,0.3,False
hotpotqa_13242,5,0.3,False
hotpotqa_13242,6,0.3,False
hotpotqa_13242,7,0.2,False
hotpotqa_13243,1,0.2,False
hotpotqa_13243,2,0.1,False
hotpotqa_13243,3,0.2,False
hotpotqa_13243,4,0.1,False
hotpotqa_13243,5,0.1,False
hotpotqa_13243,6,0.2,False
hotpotqa_13243,7,0.1,False
hotpotqa_13244,1,0.4,False
hotpotqa_13244,2,0.4,False
